record_id,accident_year,age_of_casualty,speed_limit,hour,sex_of_casualty,casualty_severity,road_type,junction_detail,light_conditions,road_surface_conditions
201501CW109811,2015,35,30.0,12,1,3,6,3,1,1
201501CW109831,2015,35,30.0,15,2,3,6,0,1,1
201501CW109861,2015,22,30.0,0,1,3,6,3,4,1
201501CW109921,2015,28,30.0,8,2,3,6,8,1,1
201501CW110041,2015,64,30.0,15,2,3,6,6,1,1
201501CW110071,2015,35,30.0,9,1,3,6,0,1,1
201501CW110072,2015,41,30.0,9,1,3,6,0,1,1
201501CW110111,2015,46,30.0,9,1,3,6,0,1,1
201501CW110121,2015,27,30.0,18,1,3,6,2,1,1
201501CW110151,2015,26,30.0,8,1,3,2,6,1,1
201501CW110182,2015,22,30.0,7,1,3,6,3,1,2
201501CW110191,2015,59,30.0,8,1,2,2,3,1,1
201501CW110261,2015,26,30.0,8,1,3,6,0,1,1
201501CW110321,2015,25,30.0,19,2,3,1,1,1,1
201501CW110541,2015,32,30.0,18,1,3,6,3,1,1
201501CW110551,2015,21,30.0,8,1,3,6,6,1,1
201501CW110581,2015,37,30.0,18,1,3,6,0,1,1
201501CW110621,2015,30,30.0,8,1,3,6,3,1,1
201501CW110622,2015,24,30.0,8,2,3,6,3,1,1
201501CW110651,2015,38,30.0,17,1,3,6,0,1,1
201501CW110681,2015,43,30.0,6,1,3,6,3,1,1
201501CW110731,2015,35,30.0,17,1,3,6,3,1,1
201501CW110781,2015,29,30.0,20,1,3,6,3,4,2
201501CW110881,2015,40,30.0,22,1,3,6,3,4,1
201501CW110931,2015,31,30.0,22,1,3,6,3,4,1
201501CW110961,2015,26,30.0,17,2,3,1,1,1,1
201501CW111011,2015,22,30.0,14,1,3,2,0,1,1
201501CW111071,2015,33,30.0,14,2,3,6,3,1,1
201501CW111161,2015,52,30.0,11,1,3,6,6,1,1
201501CW111171,2015,28,30.0,9,1,3,6,3,1,1
201501CW111181,2015,33,30.0,16,1,3,1,1,1,1
201501CW111191,2015,40,30.0,20,1,3,6,3,4,1
201501CW111261,2015,28,30.0,23,1,3,6,3,4,1
201501CW111361,2015,34,30.0,19,1,3,6,3,1,1
201501CW111371,2015,23,30.0,8,1,3,6,3,1,1
201501CW111411,2015,51,30.0,17,1,3,6,3,1,1
201501CW111421,2015,36,30.0,11,1,3,6,7,1,1
201501CW111461,2015,11,30.0,14,1,3,6,3,1,1
201501CW111471,2015,32,30.0,8,1,3,3,0,1,1
201501CW111472,2015,32,30.0,8,1,3,3,0,1,1
201501CW111481,2015,39,30.0,7,2,2,6,1,1,1
201501CW111501,2015,22,30.0,3,1,3,3,0,4,1
201501CW111581,2015,56,30.0,16,2,3,6,3,1,1
201501CW111621,2015,32,30.0,8,2,3,3,3,1,1
201501CW111651,2015,72,30.0,6,1,3,6,6,1,1
201501CW111691,2015,24,30.0,0,1,3,6,0,4,1
201501CW111701,2015,50,30.0,16,1,3,6,8,1,1
201501CW111721,2015,44,30.0,17,1,2,6,3,1,1
201501CW111722,2015,33,30.0,17,1,3,6,3,1,1
201501CW111761,2015,14,30.0,16,1,3,6,6,1,1
201501CW111831,2015,29,30.0,22,1,3,6,8,4,1
201501CW111841,2015,26,30.0,18,2,3,6,3,1,1
201501CW111881,2015,28,30.0,10,1,3,1,1,1,1
201501CW111891,2015,27,30.0,8,1,3,3,6,1,1
201501CW111901,2015,56,30.0,8,1,2,6,0,1,1
201501CW111921,2015,41,30.0,14,1,3,6,3,1,1
201501CW111931,2015,-1,30.0,13,1,3,6,0,1,1
201501CW111951,2015,35,30.0,9,1,3,6,3,1,1
201501CW112051,2015,35,30.0,9,1,3,2,0,1,1
201501CW112061,2015,28,30.0,19,1,3,6,6,1,1
201501CW112071,2015,24,30.0,21,1,3,6,0,4,1
201501CW112081,2015,30,30.0,23,1,3,6,0,4,1
201501CW112151,2015,34,30.0,1,1,3,2,3,4,1
201501CW112191,2015,39,30.0,16,1,3,2,0,1,2
201501CW112241,2015,23,30.0,14,2,2,6,3,1,1
201501CW112251,2015,28,30.0,19,2,3,6,6,4,1
201501CW112261,2015,28,30.0,20,2,3,6,3,4,1
201501CW112291,2015,33,30.0,10,2,3,6,3,1,1
201501CW112311,2015,45,30.0,9,1,3,6,3,1,1
201501CW112331,2015,30,30.0,20,2,3,1,1,4,2
201501CW112381,2015,27,30.0,9,2,3,6,0,1,1
201501CW112421,2015,34,30.0,18,1,3,6,6,1,1
201501CW112541,2015,42,30.0,18,1,3,2,6,1,1
201501CW112551,2015,43,30.0,18,1,3,3,0,1,1
201501CW112591,2015,22,30.0,7,1,3,6,5,1,1
201501CW112601,2015,54,20.0,7,1,3,6,3,1,2
201501CW112641,2015,26,30.0,7,2,3,3,3,1,1
201501CW112661,2015,19,30.0,19,1,3,2,3,4,1
201501CW112671,2015,19,30.0,18,1,3,3,0,1,1
201501CW112711,2015,30,30.0,23,1,3,6,3,4,1
201501CW112771,2015,30,30.0,15,1,3,6,0,1,1
201501CW112781,2015,24,30.0,19,1,3,6,3,4,1
201501CW112801,2015,27,30.0,8,1,2,6,6,1,1
201501CW112841,2015,36,30.0,9,1,3,6,3,1,1
201501CW112861,2015,16,10.0,18,1,3,9,0,1,1
201501CW112981,2015,42,30.0,18,1,2,6,3,1,1
201501CW112991,2015,24,30.0,9,2,3,2,3,1,1
201501CW113051,2015,15,30.0,20,1,3,6,0,4,1
201501CW113081,2015,43,30.0,21,1,3,6,3,4,1
201501CW113131,2015,53,30.0,8,1,3,6,6,1,1
201501CW113331,2015,24,30.0,15,1,3,3,3,1,1
201501CW113501,2015,46,30.0,20,1,2,3,0,4,1
201501CW113521,2015,53,30.0,18,1,3,3,3,1,1
201501CW113561,2015,36,30.0,17,2,3,6,6,1,1
201501CW113571,2015,43,30.0,17,1,3,6,3,1,1
201501CW113701,2015,36,30.0,9,1,3,6,3,1,1
201501CW113711,2015,55,30.0,7,2,3,6,6,1,1
201501CW113721,2015,58,30.0,23,1,3,6,0,4,1
201501CW113801,2015,31,30.0,8,1,3,6,3,1,1
201501CW113821,2015,32,30.0,8,1,2,6,3,1,1
201501CW113871,2015,54,30.0,18,1,3,6,3,1,1
201501CW113911,2015,47,30.0,21,1,3,6,6,4,1
201501CW113931,2015,49,30.0,17,1,3,6,8,1,1
201501CW114021,2015,43,30.0,13,2,3,2,6,1,1
201501CW114041,2015,25,30.0,18,1,3,6,6,1,2
201501CW114051,2015,27,30.0,19,1,3,6,3,4,1
201501CW114091,2015,44,30.0,8,1,3,6,0,1,1
201501CW114151,2015,28,30.0,17,1,3,6,6,1,1
201501CW114181,2015,19,30.0,10,1,2,6,0,1,1
201501CW114271,2015,45,30.0,15,1,3,3,3,1,1
201501CW114471,2015,35,30.0,1,1,3,6,3,4,1
201501CW114541,2015,38,30.0,12,1,3,6,6,1,1
201501CW114571,2015,31,30.0,15,1,3,3,3,1,1
201501CW114601,2015,25,30.0,15,1,3,6,6,1,2
201501CW114621,2015,61,30.0,16,1,3,6,3,1,1
201501CW114631,2015,49,30.0,9,2,3,3,3,1,1
201501CW114641,2015,37,30.0,16,2,3,1,1,1,1
201501CW114721,2015,28,30.0,15,1,3,6,3,1,1
201501CW114791,2015,32,30.0,6,1,2,6,7,1,2
201501CW114841,2015,46,30.0,23,1,3,1,1,4,1
201501CW114941,2015,43,30.0,4,1,3,6,3,4,1
201501CW114971,2015,24,30.0,15,1,3,6,6,1,1
201501CW114981,2015,24,30.0,12,1,3,6,3,1,2
201501CW115011,2015,47,30.0,19,1,3,1,1,4,2
201501CW115061,2015,30,30.0,17,2,3,6,3,1,1
201501CW115121,2015,58,30.0,12,1,2,6,0,1,1
201501CW115141,2015,40,30.0,8,1,3,3,0,1,1
201501CW115181,2015,28,30.0,9,1,3,6,6,1,1
201501CW115231,2015,29,30.0,20,2,3,6,0,4,1
201501CW115341,2015,24,30.0,10,2,3,6,3,1,1
201501CW115351,2015,55,30.0,9,1,3,6,6,1,1
201501CW115411,2015,36,30.0,21,2,3,3,3,4,1
201501CW115471,2015,42,30.0,15,1,3,3,3,1,1
201501CW115491,2015,27,30.0,10,1,3,6,3,1,1
201501CW115511,2015,40,30.0,10,2,2,6,6,1,1
201501CW115581,2015,27,30.0,12,1,3,1,1,1,1
201501CW115621,2015,39,30.0,16,1,3,6,3,1,1
201501CW115641,2015,29,30.0,0,1,3,3,6,4,1
201501CW115681,2015,36,30.0,16,1,3,6,3,1,1
201501CW115691,2015,59,30.0,10,1,3,6,3,1,1
201501CW115711,2015,49,30.0,14,2,3,6,6,1,1
201501CW115751,2015,21,30.0,13,1,3,6,3,1,1
201501CW115781,2015,40,30.0,6,1,3,3,0,4,1
201501CW115791,2015,46,30.0,8,1,3,6,0,1,1
201501CW115801,2015,20,30.0,17,2,3,6,0,1,1
201501CW116041,2015,23,30.0,15,1,3,6,6,1,1
201501CW116131,2015,31,30.0,7,2,3,6,3,1,1
201501CW116181,2015,26,30.0,11,1,3,6,0,1,1
201501CW116222,2015,30,30.0,17,1,3,6,3,1,1
201501CW116231,2015,44,30.0,11,1,3,6,3,1,1
201501CW116252,2015,-1,30.0,7,2,3,6,0,1,1
201501CW116253,2015,20,30.0,7,2,3,6,0,1,1
201501CW116271,2015,22,30.0,10,1,3,6,6,1,1
201501CW116281,2015,31,30.0,16,1,3,6,3,1,2
201501CW116291,2015,25,30.0,19,1,3,6,3,4,1
201501CW116331,2015,32,30.0,8,1,3,6,3,1,1
201501CW116451,2015,40,30.0,8,1,3,3,3,1,1
201501CW116521,2015,45,30.0,7,1,3,3,0,1,1
201501CW116551,2015,29,30.0,13,1,3,6,3,1,1
201501CW116561,2015,51,30.0,13,1,2,6,0,1,1
201501CW116571,2015,28,30.0,16,2,3,2,6,1,1
201501CW116731,2015,30,30.0,17,1,3,6,6,4,2
201501CW116741,2015,31,30.0,22,1,3,6,6,4,1
201501CW116781,2015,29,30.0,11,1,3,6,8,1,1
201501CW116821,2015,26,30.0,7,1,3,6,8,1,1
201501CW116841,2015,54,30.0,16,2,3,6,0,1,2
201501CW117021,2015,50,40.0,9,2,3,3,0,1,1
201501CW117071,2015,41,30.0,8,1,2,6,6,1,2
201501CW117141,2015,16,30.0,17,1,3,6,6,4,1
201501CW117201,2015,13,30.0,15,1,3,6,3,1,1
201501CW117211,2015,56,30.0,19,1,3,2,3,4,1
201501CW117281,2015,30,30.0,17,2,3,1,1,4,1
201501CW117311,2015,39,30.0,18,1,3,6,6,4,1
201501CW117321,2015,36,30.0,8,1,3,1,1,1,1
201501CW117371,2015,28,30.0,14,1,3,6,7,1,1
201501CW117411,2015,44,30.0,7,1,3,6,3,1,1
201501CW117531,2015,25,30.0,23,1,3,3,0,4,1
201501CW117541,2015,42,30.0,21,1,2,6,0,4,1
201501CW117591,2015,40,30.0,7,1,3,6,6,1,1
201501CW117621,2015,27,30.0,7,2,3,6,0,1,1
201501CW117641,2015,27,30.0,14,2,3,6,6,1,1
201501CW117651,2015,48,30.0,13,1,3,6,3,1,1
201501CW117681,2015,33,30.0,8,1,3,6,6,1,1
201501CW117761,2015,44,30.0,8,2,3,6,3,1,1
201501CW117781,2015,21,30.0,8,1,3,6,6,1,1
201501CW117791,2015,52,30.0,6,1,2,6,6,4,2
201501CW117801,2015,51,30.0,6,1,3,6,3,4,1
201501CW117891,2015,54,30.0,18,1,3,6,6,4,2
201501CW117941,2015,32,30.0,16,1,3,6,6,1,1
201501CW117951,2015,54,30.0,17,1,3,6,0,4,1
201501CW118041,2015,42,30.0,9,2,2,6,0,1,1
201501CW118181,2015,58,30.0,18,1,3,1,1,4,1
201501CW118191,2015,35,30.0,7,1,3,6,3,1,1
201501CW118211,2015,31,30.0,19,1,3,6,3,4,1
201501CW118271,2015,29,30.0,12,1,3,6,3,1,1
201501CW118361,2015,28,30.0,18,1,2,6,0,4,2
201501CW118371,2015,39,30.0,4,1,3,6,6,4,2
201501CW118491,2015,31,30.0,22,2,3,6,0,4,2
201501CW118521,2015,33,30.0,9,2,3,6,0,1,1
201501CW118531,2015,42,30.0,3,1,3,6,1,4,1
201501CW118571,2015,36,30.0,19,1,3,6,3,4,1
201501CW118591,2015,31,30.0,13,1,3,6,3,1,1
201501CW118631,2015,55,30.0,13,1,3,6,6,1,1
201501CW118641,2015,17,30.0,17,1,3,6,6,4,1
201501CW118651,2015,41,30.0,16,1,3,6,0,4,1
201501CW118671,2015,26,30.0,22,2,3,6,3,4,1
201501CW118751,2015,71,30.0,11,1,2,6,0,1,1
201501CW118761,2015,32,30.0,19,1,3,6,6,4,1
201501CW118771,2015,40,30.0,18,1,3,6,3,4,2
201501CW118801,2015,29,30.0,22,1,3,6,6,4,1
201501CW118841,2015,63,30.0,11,2,2,6,3,1,1
201501CW118872,2015,31,30.0,2,1,3,6,3,4,2
201501CW118991,2015,84,30.0,16,1,3,1,2,4,1
201501CW119061,2015,23,30.0,12,2,3,6,6,1,1
201501CW119141,2015,32,30.0,8,2,3,1,2,1,1
201501CW119211,2015,41,30.0,20,1,3,6,6,4,1
201501CW119341,2015,33,30.0,13,1,3,6,0,1,1
201501CW119521,2015,31,30.0,23,2,3,6,3,4,1
201501CW119541,2015,-1,30.0,1,1,3,6,6,4,1
201501CW119571,2015,42,30.0,17,1,3,6,3,4,2
201501CW119581,2015,78,30.0,7,1,3,6,0,1,2
201501CW119651,2015,19,30.0,11,1,3,6,3,1,1
201501CW119811,2015,50,30.0,10,2,3,6,0,1,1
201501CW119851,2015,45,30.0,16,1,3,6,7,4,1
201501CW119881,2015,27,30.0,15,1,3,6,3,1,1
201501CW120261,2015,41,30.0,21,1,3,6,3,4,1
201501EK400011,2015,28,40.0,15,1,3,3,6,1,2
201501EK400041,2015,35,30.0,15,1,3,6,3,1,2
201501EK400111,2015,48,30.0,7,1,3,6,6,1,2
201501EK400121,2015,25,30.0,13,1,3,6,3,1,1
201501EK400241,2015,19,30.0,14,1,3,6,3,1,2
201501EK400271,2015,32,30.0,7,1,3,6,6,5,1
201501EK400291,2015,25,30.0,4,1,3,6,3,4,1
201501EK400301,2015,46,30.0,19,1,3,6,3,4,1
201501EK400321,2015,47,30.0,19,1,3,6,6,4,2
201501EK400361,2015,26,30.0,18,1,3,6,3,4,2
201501EK400371,2015,-1,30.0,8,1,3,6,6,1,1
201501EK400401,2015,38,30.0,16,2,3,6,3,4,1
201501EK400561,2015,31,30.0,20,1,3,6,3,4,1
201501EK400631,2015,19,30.0,20,2,3,6,6,4,1
201501EK400751,2015,25,30.0,21,1,3,6,6,4,2
201501EK400831,2015,31,30.0,8,1,3,6,6,1,2
201501EK400861,2015,36,30.0,22,1,3,6,3,4,2
201501EK400961,2015,35,40.0,6,2,2,3,0,7,1
201501EK401011,2015,52,30.0,12,2,3,6,0,1,1
201501EK401051,2015,35,30.0,2,1,3,6,6,4,1
201501EK401121,2015,30,30.0,13,1,3,6,3,1,2
201501EK401211,2015,54,30.0,16,2,3,6,3,1,2
201501EK401371,2015,29,30.0,19,1,3,6,0,4,1
201501EK401491,2015,23,30.0,15,1,3,6,3,1,1
201501EK401651,2015,39,30.0,9,1,3,6,3,1,1
201501EK401721,2015,32,30.0,9,1,3,6,3,1,1
201501EK401801,2015,33,30.0,0,1,3,6,6,4,1
201501EK401851,2015,61,30.0,18,1,3,6,3,4,2
201501EK401861,2015,30,30.0,18,2,3,2,3,4,1
201501EK401871,2015,38,30.0,8,2,3,6,0,1,1
201501EK401891,2015,45,40.0,10,1,3,3,3,1,1
201501EK401951,2015,52,30.0,8,1,3,6,3,1,1
201501EK401971,2015,49,30.0,16,2,3,6,6,1,1
201501EK402041,2015,33,30.0,12,2,3,6,0,1,1
201501EK402042,2015,30,30.0,12,1,3,6,0,1,1
201501EK402161,2015,53,30.0,17,1,3,6,3,1,1
201501EK402221,2015,33,30.0,18,1,3,6,3,1,1
201501EK402281,2015,31,50.0,9,1,3,3,6,1,1
201501EK402351,2015,24,30.0,7,2,3,2,3,1,1
201501EK402371,2015,27,30.0,17,1,2,6,6,1,1
201501EK402441,2015,67,30.0,17,1,3,6,3,1,1
201501EK402501,2015,32,30.0,23,1,3,6,0,4,1
201501EK402531,2015,32,30.0,8,1,3,6,3,1,1
201501EK402631,2015,40,30.0,8,1,3,6,6,1,1
201501EK402651,2015,69,30.0,15,1,3,6,3,1,1
201501EK402691,2015,46,30.0,8,1,3,6,0,1,1
201501EK402761,2015,53,30.0,18,1,3,6,0,4,1
201501EK402821,2015,38,30.0,21,1,3,6,3,4,1
201501EK402831,2015,-1,30.0,18,1,3,6,0,1,1
201501EK402951,2015,26,30.0,11,1,3,6,6,1,1
201501EK402961,2015,39,30.0,6,2,3,6,3,1,1
201501EK403001,2015,26,30.0,8,1,3,6,3,1,1
201501EK403011,2015,-1,30.0,19,1,3,6,6,1,1
201501EK403021,2015,30,30.0,17,1,3,1,1,1,1
201501EK403081,2015,36,30.0,19,2,3,6,3,1,1
201501EK403181,2015,28,30.0,7,1,3,6,6,1,2
201501EK403291,2015,73,30.0,13,2,3,6,6,1,1
201501EK403321,2015,45,30.0,8,1,3,6,3,1,1
201501EK403361,2015,32,30.0,17,1,2,6,0,1,1
201501EK403371,2015,53,30.0,9,1,3,6,0,1,1
201501EK403431,2015,23,30.0,18,1,3,6,3,1,1
201501EK403451,2015,41,40.0,10,1,3,3,0,1,1
201501EK403511,2015,62,30.0,10,1,3,6,6,1,1
201501EK403651,2015,29,30.0,7,2,3,6,8,1,1
201501EK403751,2015,31,30.0,8,1,3,6,3,1,1
201501EK403861,2015,40,30.0,14,1,3,6,3,1,1
201501EK403921,2015,31,30.0,9,2,3,6,0,1,1
201501EK403941,2015,61,30.0,11,1,3,6,0,1,1
201501EK404041,2015,46,30.0,8,1,3,6,3,1,2
201501EK404061,2015,27,30.0,8,1,3,6,0,1,1
201501EK404071,2015,34,30.0,14,1,3,6,3,1,1
201501EK404081,2015,25,30.0,14,2,3,6,0,1,1
201501EK404111,2015,33,30.0,18,2,3,6,3,1,1
201501EK404141,2015,40,30.0,9,1,3,6,3,1,1
201501EK404181,2015,54,30.0,18,2,3,6,6,1,1
201501EK404201,2015,52,30.0,17,1,3,6,3,1,1
201501EK404211,2015,28,30.0,8,1,3,6,3,1,1
201501EK404251,2015,25,30.0,12,1,3,6,3,1,2
201501EK404331,2015,32,30.0,15,2,3,6,3,1,1
201501EK404381,2015,30,40.0,4,1,3,3,6,1,1
201501EK404421,2015,31,30.0,13,1,3,6,3,1,1
201501EK404441,2015,25,30.0,18,2,3,6,6,1,1
201501EK404511,2015,32,30.0,7,1,3,6,3,1,1
201501EK404541,2015,28,30.0,16,1,3,6,3,1,1
201501EK404551,2015,27,30.0,18,1,3,6,3,1,1
201501EK404581,2015,38,30.0,19,2,3,6,9,1,1
201501EK404591,2015,35,30.0,7,2,3,2,3,1,1
201501EK404601,2015,43,40.0,19,1,3,3,3,1,1
201501EK404621,2015,35,30.0,20,1,2,6,0,7,1
201501EK404731,2015,32,30.0,19,1,3,2,3,1,2
201501EK404821,2015,24,30.0,10,2,3,6,6,1,1
201501EK404831,2015,32,30.0,8,1,3,2,3,1,1
201501EK404851,2015,35,30.0,18,1,3,6,6,1,1
201501EK404901,2015,36,30.0,15,2,3,6,6,1,1
201501EK405071,2015,50,30.0,15,1,3,2,0,1,1
201501EK405081,2015,36,30.0,17,1,3,6,3,1,1
201501EK405091,2015,52,30.0,14,1,3,6,6,1,1
201501EK405101,2015,22,30.0,19,1,3,6,6,1,1
201501EK405161,2015,19,30.0,15,1,2,6,0,1,1
201501EK405201,2015,54,30.0,17,2,3,3,9,1,1
201501EK405221,2015,40,30.0,16,1,2,6,0,1,1
201501EK405281,2015,24,30.0,19,1,3,6,3,1,1
201501EK405321,2015,52,30.0,18,1,3,6,6,1,1
201501EK405331,2015,26,30.0,19,1,3,6,6,4,1
201501EK405411,2015,17,30.0,16,1,3,6,3,1,1
201501EK405481,2015,23,30.0,22,1,3,6,6,4,1
201501EK405501,2015,41,30.0,20,1,3,6,6,7,1
201501EK405541,2015,19,30.0,9,2,3,6,3,1,1
201501EK405562,2015,47,30.0,9,2,3,2,3,1,1
201501EK405571,2015,57,30.0,17,1,3,6,0,1,1
201501EK405601,2015,41,30.0,9,2,3,6,8,1,1
201501EK405701,2015,51,30.0,19,1,3,6,0,1,1
201501EK405791,2015,23,30.0,7,1,3,2,6,1,1
201501EK405861,2015,56,30.0,13,1,3,6,0,1,1
201501EK405881,2015,41,30.0,20,1,3,6,0,1,1
201501EK405941,2015,49,30.0,12,1,2,6,0,1,1
201501EK405971,2015,28,30.0,9,1,3,6,3,1,1
201501EK405981,2015,46,30.0,18,1,3,6,3,1,1
201501EK405991,2015,29,30.0,11,1,3,6,0,1,1
201501EK406031,2015,15,30.0,18,1,3,6,6,1,1
201501EK406041,2015,21,30.0,14,1,3,6,6,1,1
201501EK406071,2015,-1,30.0,19,2,3,6,6,1,1
201501EK406181,2015,30,30.0,17,1,3,3,0,1,1
201501EK406191,2015,25,30.0,15,1,3,6,0,1,1
201501EK406291,2015,43,30.0,13,1,3,6,3,1,1
201501EK406311,2015,52,30.0,8,1,3,2,6,1,1
201501EK406331,2015,24,30.0,18,1,3,3,6,1,1
201501EK406361,2015,50,30.0,17,1,3,6,3,1,1
201501EK406491,2015,29,30.0,10,2,3,6,3,1,1
201501EK406571,2015,34,30.0,8,1,3,6,0,1,1
201501EK406581,2015,75,30.0,9,1,3,6,6,1,1
201501EK406601,2015,52,30.0,16,1,3,6,0,1,1
201501EK406671,2015,24,30.0,12,1,3,6,6,1,1
201501EK406731,2015,40,30.0,18,1,3,6,0,1,1
201501EK406761,2015,46,30.0,9,1,3,6,0,1,1
201501EK406771,2015,36,30.0,19,1,3,3,0,1,1
201501EK406791,2015,42,30.0,7,1,3,6,3,1,2
201501EK406801,2015,41,30.0,17,1,3,6,7,1,1
201501EK406841,2015,24,20.0,18,2,3,6,3,1,1
201501EK406861,2015,25,30.0,10,1,2,6,6,1,1
201501EK406881,2015,51,30.0,20,1,3,3,0,4,1
201501EK406921,2015,28,30.0,9,1,3,6,6,1,1
201501EK406932,2015,25,30.0,15,2,3,6,0,1,2
201501EK406941,2015,25,30.0,10,1,3,6,6,1,1
201501EK406951,2015,49,30.0,13,1,3,3,7,1,1
201501EK407011,2015,27,30.0,20,1,3,3,6,4,2
201501EK407021,2015,28,30.0,10,1,3,6,0,1,1
201501EK407051,2015,24,30.0,19,2,3,6,3,1,2
201501EK407071,2015,36,20.0,13,2,3,2,0,1,2
201501EK407131,2015,29,30.0,16,1,3,6,0,1,1
201501EK407171,2015,29,30.0,13,1,3,3,0,1,1
201501EK407201,2015,54,30.0,18,1,3,6,0,1,1
201501EK407271,2015,37,30.0,7,1,3,6,6,1,1
201501EK407291,2015,41,30.0,13,1,3,6,3,1,1
201501EK407341,2015,33,30.0,13,2,3,6,3,1,1
201501EK407401,2015,40,30.0,8,1,3,6,3,1,1
201501EK407431,2015,26,30.0,17,1,3,2,0,1,1
201501EK407481,2015,43,30.0,11,1,2,6,0,1,1
201501EK407551,2015,56,30.0,22,2,3,6,3,4,1
201501EK407561,2015,30,30.0,18,1,3,6,3,4,1
201501EK407721,2015,39,30.0,19,1,3,6,3,1,1
201501EK407741,2015,31,30.0,9,1,3,6,6,1,1
201501EK407751,2015,41,30.0,10,2,3,6,0,1,1
201501EK407771,2015,25,30.0,6,1,3,6,0,1,1
201501EK407781,2015,23,30.0,8,1,3,6,6,1,1
201501EK407861,2015,36,30.0,11,1,3,6,6,1,1
201501EK407881,2015,42,30.0,22,1,2,6,6,4,1
201501EK407901,2015,54,30.0,9,1,3,6,0,1,1
201501EK407941,2015,23,30.0,13,1,3,6,0,1,1
201501EK408031,2015,23,30.0,18,1,3,6,6,1,1
201501EK408111,2015,73,30.0,17,1,3,6,6,1,1
201501EK408131,2015,33,30.0,12,1,3,6,6,1,1
201501EK408261,2015,59,30.0,16,1,3,2,0,1,1
201501EK408351,2015,30,30.0,20,2,3,6,6,4,2
201501EK408391,2015,34,30.0,13,1,3,3,6,1,1
201501EK408431,2015,34,30.0,15,1,3,6,6,1,1
201501EK408471,2015,37,30.0,12,1,3,6,0,1,1
201501EK408591,2015,46,30.0,11,1,3,6,3,1,1
201501EK408611,2015,35,30.0,16,1,3,6,6,1,1
201501EK408681,2015,57,30.0,7,1,3,6,6,1,1
201501EK408701,2015,39,30.0,12,1,3,6,0,1,1
201501EK408751,2015,26,20.0,9,1,3,6,0,1,2
201501EK408801,2015,24,30.0,21,2,3,6,3,4,1
201501EK408811,2015,31,30.0,15,1,3,6,3,1,1
201501EK408871,2015,35,20.0,23,1,3,2,3,4,2
201501EK409041,2015,41,30.0,19,1,3,6,3,4,1
201501EK409101,2015,31,30.0,22,2,3,6,3,4,1
201501EK409121,2015,30,30.0,16,1,2,3,3,1,1
201501EK409271,2015,30,30.0,15,1,3,6,6,1,1
201501EK409311,2015,21,30.0,20,1,3,6,3,4,1
201501EK409351,2015,34,30.0,16,1,3,6,3,4,1
201501EK409561,2015,26,30.0,7,1,3,6,3,1,1
201501EK409611,2015,38,30.0,19,1,3,6,6,4,1
201501EK409621,2015,25,30.0,18,1,3,3,3,1,1
201501EK409641,2015,30,30.0,23,1,3,6,0,4,2
201501EK409691,2015,24,30.0,18,1,3,6,3,4,1
201501EK409731,2015,40,30.0,15,2,3,6,0,1,1
201501EK409801,2015,53,20.0,19,1,2,6,3,4,1
201501EK410021,2015,27,30.0,14,1,3,2,6,1,1
201501EK410161,2015,34,30.0,21,1,3,6,3,4,1
201501EK410171,2015,47,20.0,6,1,3,6,3,1,2
201501EK410181,2015,20,30.0,9,1,3,6,0,1,1
201501EK410221,2015,26,30.0,8,2,3,6,7,1,1
201501EK410251,2015,50,30.0,17,1,3,6,3,4,2
201501EK410281,2015,27,30.0,21,2,3,3,0,4,1
201501EK410291,2015,47,20.0,18,1,3,1,1,4,1
201501EK410311,2015,29,30.0,7,1,3,6,3,1,1
201501EK410401,2015,50,30.0,10,1,3,1,1,1,2
201501EK410431,2015,42,40.0,7,1,3,3,3,1,2
201501EK410501,2015,46,30.0,7,1,3,6,3,1,1
201501EK410511,2015,48,20.0,9,1,3,3,6,1,2
201501EK410531,2015,29,30.0,18,1,3,6,6,4,1
201501EK410591,2015,-1,30.0,21,1,3,2,0,4,1
201501EK410631,2015,30,30.0,0,1,3,6,6,4,2
201501EK410721,2015,34,30.0,18,1,3,3,6,4,2
201501EK410751,2015,27,30.0,17,2,3,2,6,4,1
201501EK410791,2015,22,20.0,15,1,3,2,3,1,1
201501EK410911,2015,28,30.0,20,1,3,6,0,4,1
201501EK410971,2015,50,30.0,17,2,3,6,6,4,2
201501EK410981,2015,75,30.0,10,2,3,6,6,1,1
201501EK411201,2015,22,30.0,22,2,3,2,3,4,1
201501EK411221,2015,39,30.0,16,2,3,6,6,4,2
201501EK411271,2015,21,30.0,1,2,3,6,0,4,2
201501EK411301,2015,30,30.0,22,1,3,6,3,4,2
201501EK411391,2015,32,30.0,19,1,3,6,6,4,2
201501EK411411,2015,14,30.0,16,1,3,6,6,1,1
201501EK411461,2015,19,20.0,19,1,3,6,3,4,2
201501EK411501,2015,55,30.0,15,1,3,6,3,1,1
201501EK411521,2015,45,30.0,16,1,3,6,0,1,1
201501EK411531,2015,27,30.0,8,1,3,6,3,1,1
201501EK411681,2015,35,30.0,17,1,3,6,6,4,2
201501EK411691,2015,16,30.0,15,1,3,6,0,1,1
201501EK411711,2015,44,30.0,16,1,3,6,3,1,1
201501EK411761,2015,22,30.0,22,1,3,6,6,4,2
201501EK411781,2015,40,30.0,21,2,3,6,3,4,2
201501EK411841,2015,37,30.0,18,2,3,6,3,4,1
201501EO400351,2015,57,30.0,17,2,2,6,0,4,2
201501EO400431,2015,32,20.0,19,1,3,6,8,4,2
